"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2321498-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2321498-2";"2022-05-10";"2022-05-10T15:17:56";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 8/2022, pelo Deputado Nilto Tatto (PT/SP), que ""Solicita a realização de Seminário Público no âmbito desta Comissão para que seja debatido o tema: no Estado de São Paulo na ALESP para tratar da importância da Solicita a realização de Seminário Público no âmbito desta Comissão para que seja debatido o tema: no Estado de São Paulo na ALESP para tratar da importância da semana da  Mata Atlântica 2022 celebrada entre 23 e 28 de maio.  "".";"0";""
"2321547-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2321547-2";"2022-05-10";"2022-05-10T15:18:01";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Aprovado com aditamento do Deputado Jerônimo Goergen para inclusão de um representante da Associação Nacional dos Distribuidores de Insumos Agrícolas e Veterinários - Andav.";"";"";"";"Apresentação do Requerimento n. 10/2022, pelo Deputado Jerônimo Goergen (PP/RS), que ""Solicita realização de Audiência Pública para discussão do tema: “O impacto da cobrança do TCFA na economia”"".";"0";""
"2321719-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2321719-2";"2022-05-10";"2022-05-10T15:18:06";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 11/2022, pelos Deputados Nilto Tatto (PT/SP) e Patrus Ananias PT, que ""Solicito a realização de Audiência Pública no âmbito desta Comissão para que seja debatido o tema: mineração na Serra do Curral no Estado de Minas Gerais"".";"0";""
"2322144-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322144-2";"2022-05-10";"2022-05-10T15:18:10";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 12/2022, pelo Deputado Leonardo Monteiro (PT/MG), que ""
Requer a realização de Audiência Pública para discussão da Agroecologia
"".";"0";""
"2322145-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322145-2";"2022-05-10";"2022-05-10T15:18:15";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 13/2022, pelo Deputado Paulo Bengtson (PTB/PA), que ""Requer a realização de Audiência Pública para debater o Projeto de Lei nº 2601 de 2021 que “Estabelece a Política de Proteção dos Biomas Nacionais.”"".";"0";""
"2322146-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322146-2";"2022-05-10";"2022-05-10T15:18:20";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 14/2022, pelo Deputado Covatti Filho (PP/RS), que ""Requer a criação de Grupo de Trabalho destinado a elaborar Projeto de Código da Fauna Brasileira"".";"0";""
"2322145-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322145-3";"2022-05-10";"2022-05-10T15:19:33";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Subscreveu o Requerimento o Deputado Evair Vieira de Melo.";"";"";"";"Apresentação do Requerimento n. 13/2022, pelo Deputado Paulo Bengtson (PTB/PA), que ""Requer a realização de Audiência Pública para debater o Projeto de Lei nº 2601 de 2021 que “Estabelece a Política de Proteção dos Biomas Nacionais.”"".";"0";""
"2320661-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320661-2";"2022-05-10";"2022-05-10T15:37:54";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 1/2022, pela Deputada Rejane Dias (PT/PI), que ""Requer a realização de Audiência Pública  para discutir a Resolução da Agência Nacional de Saúde Suplementar – ANS que trata do rol de procedimentos de cobertura obrigatória para os planos de saúde. "".";"0";""
"2320827-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320827-2";"2022-05-10";"2022-05-10T15:37:55";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 2/2022, pelo Deputado Professor Joziel (PATRIOTA/RJ), que ""Requer o envio de convite a Sra. Cristiane Britto, Ministra da Mulher, da Família e dos Direitos Humanos, para realização de audiência pública com a finalidade de informar sobre as prioridades da pasta para o ano de 2022 no que diz respeito às pessoas com deficiência do nosso País. "".";"0";""
"2320828-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320828-2";"2022-05-10";"2022-05-10T15:37:55";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 3/2022, pela Deputada Rejane Dias (PT/PI), que ""Requer a realização de audiência pública conjunta com as Comissões de Seguridade Social e Família e Defesa dos Direitos da Pessoa Idosa para debater o sucateamento e a greve do INSS"".";"0";""
"2320950-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320950-2";"2022-05-10";"2022-05-10T15:37:55";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 4/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Requer a realização de Audiência Pública nesta Comissão dos Direitos das Pessoas com Deficiência, com vistas a discutir HIV/Aids e Hepatites Virais no referido segmento e as políticas públicas voltadas para enfrentamento das infecções citadas"".";"0";""
"2321058-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2321058-2";"2022-05-10";"2022-05-10T15:37:55";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 5/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Requer a realização Audiência Pública para discussão do tema: “A importância da continuidade da Lei de Incentivo ao Programa Nacional de Apoio à Atenção Oncológica (PRONON) e o Programa Nacional de Apoio à Atenção da Saúde da Pessoa com Deficiência (PRONAS/PCD)”. "".";"0";""
"2321716-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2321716-2";"2022-05-10";"2022-05-10T15:37:56";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado. Subscreveu a Deputada Rejane Dias.";"";"";"";"Apresentação do Requerimento n. 6/2022, pela Deputada Tereza Nelma (PSD/AL), que "" Requer realização de audiência pública para discutir o Jovem Aprendiz com deficiência"".";"0";""
"2322198-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322198-2";"2022-05-10";"2022-05-10T15:37:56";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 7/2022, pelas Deputadas Tereza Nelma (PSD/AL) e Rejane Dias PT, que "" Requer a criação, no âmbito da Comissão dos Direitos da Pessoa Idosa (Cidoso) e da Comissão de Defesa dos Direitos das Pessoas com Deficiência (CPD), de Grupo de Trabalho conjunto (GT) para debater a ampliação de orçamento federal relacionado aos cuidados comunitários continuados"".";"0";""
"2322211-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322211-2";"2022-05-10";"2022-05-10T15:37:56";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado. Subscreveu a Deputada Rejane Dias.";"";"";"";"Apresentação do Requerimento n. 8/2022, pela Deputada Tereza Nelma (PSD/AL), que ""Requer o Aditamento do Requerimento n° 84/2021, para inclusão de palestrantes em audiência pública que irá debater “A importância das Redes Integradas de Cuidados à Pessoa com Autismo”"".";"0";""
"2197787-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2197787-35";"2022-05-10";"2022-05-10T15:43:32";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-05-03T10:37:08";"Parecer do Relator, Dep. Carlos Gomes (REPUBLIC-RS), pela aprovação deste, e do PL 532/2022, apensado, com substitutivo.";"2321103";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2321103"
"2264953-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2264953-54";"2022-05-10";"2022-05-10T15:49:20";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"65039";"https://dadosabertos.camara.leg.br/api/v2/eventos/65039";"0";"0";"0";"0";"Rejeitado o Requerimento de Retirada de Pauta.";"";"";"2021-12-10T18:36:05";"Parecer do Relator, Dep. Jose Mario Schreiner (DEM-GO), pela rejeição.";"2311922";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311922"
"2299179-25";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2299179-25";"2022-05-10";"2022-05-10T15:49:49";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-05-05T14:46:56";"Parecer da Relatora, Dep. Rejane Dias (PT-PI), pela aprovação.";"2322032";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322032"
"2295978-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2295978-24";"2022-05-10";"2022-05-10T15:52:42";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"65036";"https://dadosabertos.camara.leg.br/api/v2/eventos/65036";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2021-12-09T12:18:14";"Parecer do Relator, Dep. Fábio Trad (PSD-MS), pela aprovação.";"2311678";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311678"
"2321028-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2321028-3";"2022-05-10";"2022-05-10T16:20:41";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado. O Requerimento foi subscrito pelo Deputado Afonso Hamm.";"";"";"";"Apresentação do Requerimento n. 4/2022, pelo Deputado José Rocha (UNIÃO/BA), que ""Requer a realização de Audiência Pública com o presidente da Confederação Brasileira de Futebol (CBF) com o objetivo de apresentar suas propostas para o futebol brasileiro"".";"0";""
"2321538-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2321538-3";"2022-05-10";"2022-05-10T16:24:05";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 5/2022, pelo Deputado Dr. Luiz Ovando (PP/MS), que ""Requer a realização do V Concurso de Artigos Científicos sobre Esporte da Comissão do Esporte da Câmara dos Deputados. "".";"0";""
"2322164-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322164-3";"2022-05-10";"2022-05-10T16:29:04";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 8/2022, pelo Deputado Luiz Lima (PL/RJ), que ""Requer realização de audiência pública para debater o atletismo brasileiro, planejamento e programas para este ciclo olímpico.  "".";"0";""
"2322165-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322165-2";"2022-05-10";"2022-05-10T16:29:34";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 9/2022, pelo Deputado Luiz Lima (PL/RJ), que ""Requer realização de audiência pública para debater os desportos aquáticos brasileiros, planejamento e programas para este ciclo olímpico.  "".";"0";""
"2322166-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322166-2";"2022-05-10";"2022-05-10T16:30:09";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 10/2022, pelo Deputado Luiz Lima (PL/RJ), que ""Requer realização de audiência pública para debater o judô brasileiro, planejamento e programas para este ciclo olímpico.  "".";"0";""
"2322167-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322167-2";"2022-05-10";"2022-05-10T16:30:33";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 11/2022, pelo Deputado Luiz Lima (PL/RJ), que ""Requer realização de audiência pública para debater a modalidade vela no Brasil, planejamento e programas para este ciclo olímpico.  "".";"0";""
"2322168-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322168-2";"2022-05-10";"2022-05-10T16:30:51";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 12/2022, pelo Deputado Luiz Lima (PL/RJ), que ""Requer realização de audiência pública para debater o voleibol brasileiro, planejamento e programas para este ciclo olímpico.  "".";"0";""
"2322142-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322142-3";"2022-05-10";"2022-05-10T16:33:17";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 7/2022, pelo Deputado Delegado Pablo (UNIÃO/AM), que ""Requer a realização de visita à sede da Confederação Brasileira de Futebol e ao Centro de Treinamento (Granja Comary) para tratar sobre a pauta da legislação esportiva e outros temas ligados ao futebol"".";"0";""
"2322212-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322212-3";"2022-05-10";"2022-05-10T16:34:32";"537236";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537236";"CESPO";"65040";"https://dadosabertos.camara.leg.br/api/v2/eventos/65040";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 14/2022, pelo Deputado Delegado Pablo (UNIÃO/AM), que ""Requer o envio de convite ao Ministro da Cidadania e ao Secretário Especial de Esporte para comparecer à Comissão do Esporte e realizar um balanço das atividades e apresentar os planos de trabalho para 2022"".";"0";""
"2319788-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2319788-3";"2022-05-10";"2022-05-10T17:39:45";"538763";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538763";"PL646119";"65022";"https://dadosabertos.camara.leg.br/api/v2/eventos/65022";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 11/2022, pelo Deputado Luiz Carlos Motta (PL/SP), que ""Requer a realização do seminário estadual na cidade de Campinas/SP a ocorrer no TRT da 15ª Região para debater o PL nº 6.461, de 2019, que institui o Estatuto do Aprendiz. "".";"0";""
"2320305-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2320305-3";"2022-05-10";"2022-05-10T17:39:56";"538763";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538763";"PL646119";"65022";"https://dadosabertos.camara.leg.br/api/v2/eventos/65022";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 12/2022, pela Deputada Tereza Nelma (PSD/AL), que "" Requer a realização de seminário regional para debater o PL n. 6461, de 2019, que institui o Estatuto do Aprendiz, no Estado de Alagoas. "".";"0";""
"2322197-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322197-2";"2022-05-10";"2022-05-10T17:40:07";"538763";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538763";"PL646119";"65022";"https://dadosabertos.camara.leg.br/api/v2/eventos/65022";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 13/2022, pelo Deputado Marco Bertaiolli (PSD-SP), que: ""Institui o Estatuto do Aprendiz e dá outras providências. Requer Audiência Pública dom os seguintes convidados:  Associação Nacional de Segurança e Transporte de Valores -  ANSEGTV; Associação Brasileira de Advogados Trabalhistas - ABRAT; Associação Brasileira de Telesserviços -  ABT; Frente Parlamentar Mista do Setor de Serviços; Associação Pestalozzi de Maceió; Instituto Jô Clemente de São Paulo.
"".";"0";""
"2209675-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2209675-37";"2022-05-11";"2022-05-11T11:39:41";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"65049";"https://dadosabertos.camara.leg.br/api/v2/eventos/65049";"1";"0";"0";"0";"Aprovado o Parecer Vencedor, contra o voto do Deputado Cassio Andrade, Relator Primitivo, cujo Parecer passou a constituir Voto em Separado.";"";"";"2019-08-13T18:23:39";"Parecer do Relator, Dep. Cássio Andrade (PSB-PA), pela aprovação.";"2214751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2214751"
"2299175-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2299175-36";"2022-05-11";"2022-05-11T12:06:12";"2010";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"65048";"https://dadosabertos.camara.leg.br/api/v2/eventos/65048";"0";"0";"0";"0";"Rejeitado o Parecer.";"";"";"2022-05-06T10:28:20";"Parecer do Relator, Dep. Felipe Rigoni (UNIÃO-ES), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela aprovação, com emenda.";"2322116";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322116"
